"FileName="BV_TWEM_20220531_1514
"FileDate="20220531
"FileTime="15:14
"FileExpiration="20220601 15:14
"FileSequence=458"
"DataDelimiter= ,"

TRADE DATE EXECUTION TIME,PUBLICATION DATE,VENUE OF EXECUTION,INSTRUMENT ID TYPE,ISIN,PRICE,MONE,PERC,YIEL,BAPO,PRICE NOTATION,PRICE CURRENCY,QUANTITY,QUANTITY TYPE,QUANTITY IN MEASUREMENT UNIT,QUANTITY NOTATION MEASUREMENT UNIT,NOTIONAL AMOUNT,NOTIONAL CURRENCY,EMISSION ALLOWANCE TYPE,PUBLICATION ID,ORGINAL ID,TRANSACTION TO BE CLEARED,TRANSCATION COUNT,FLAGS,SUPPLEMENTARY DEFERRAL FLAGS,NO SUBMITTED TRANS (TPCC),SUBMITTED NOTIONAL (TPCC),SUBMITTED NOTIONAL 2 (TPCC),NOTIONAL CURRENCY 2 (TPCC),NO TERMINATED/REDUCED TRANS (TPCC),TERMINATED/REDUCED NOTIONAL (TPCC),TERMINATED/REDUCED NOTIONAL 2 (TPCC),REPLACEMENT NOTIONAL (TPCC),REPLACEMENT NOTIONAL 2 (TPCC),SUB ASSET CLASSES (TPCC),REPLACEMENT SUB ASSET CLASSES (TPCC),REPLACEMENT CURRENCIES (TPCC),NO REPLACEMENT TRANS (TPCC)
2022-05-31T15:14:37.451Z,2022-05-31 15:14:39,TWEM,ISIN,FR0014002WK3,86.195,,,,,PERC,EUR,569000,Units,0,,569000,EUR,,'3605455857640282807,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:37.193Z,2022-05-31 15:14:39,TWEM,ISIN,ES0000012H58,59.138,,,,,PERC,EUR,1739000,Units,0,,1739000,EUR,,'3605455857640282808,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:36.895Z,2022-05-31 15:14:39,TWEM,ISIN,IT0005274805,98.85,,,,,PERC,EUR,3000,Units,0,,3000,EUR,,'3605455857640282809,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:38.169Z,2022-05-31 15:14:39,TWEM,ISIN,AT0000A2HLC4,47.938,,,,,PERC,EUR,97000,Units,0,,97000,EUR,,'3605455857640282810,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:38.494Z,2022-05-31 15:14:40,TWEM,ISIN,GB00BMGR2809,84.802,,,,,PERC,GBP,245000,Units,0,,245000,GBP,,'3605455857640282811,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:34.470Z,2022-05-31 15:14:40,TWEM,ISIN,DE0001102598,94.878,,,,,PERC,EUR,1737000,Units,0,,1737000,EUR,,'3605455857640282812,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:38.636Z,2022-05-31 15:14:41,TWEM,ISIN,IE00BKFVC345,83.324,,,,,PERC,EUR,300000,Units,0,,300000,EUR,,'3605455857640282814,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:38.947Z,2022-05-31 15:14:41,TWEM,ISIN,ES0000012G26,96.386,,,,,PERC,EUR,4100000,Units,0,,4100000,EUR,,'3605455857640282815,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:38.427Z,2022-05-31 15:14:41,TWEM,ISIN,NL0010721999,123.7,,,,,PERC,EUR,85000,Units,0,,85000,EUR,,'3605455857640282816,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:38.391Z,2022-05-31 15:14:41,TWEM,ISIN,DE0001102432,98.173,,,,,PERC,EUR,50000,Units,0,,50000,EUR,,'3605455857640282817,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:39.368Z,2022-05-31 15:14:41,TWEM,ISIN,ES0000012H41,84.112,,,,,PERC,EUR,687000,Units,0,,687000,EUR,,'3605455857640282819,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:39.380Z,2022-05-31 15:14:41,TWEM,ISIN,DE0001135325,144.533,,,,,PERC,EUR,6000,Units,0,,6000,EUR,,'3605455857640282820,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:39.477Z,2022-05-31 15:14:41,TWEM,ISIN,ES0000012I24,78.413,,,,,PERC,EUR,670000,Units,0,,670000,EUR,,'3605455857640282821,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.044Z,2022-05-31 15:14:41,TWEM,ISIN,IT0005484552,94.645,,,,,PERC,EUR,120000,Units,0,,120000,EUR,,'3605455857640282818,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.062Z,2022-05-31 15:14:41,TWEM,ISIN,IT0005413684,99.709,,,,,PERC,EUR,1700000,Units,0,,1700000,EUR,,'3605455857640282813,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.290Z,2022-05-31 15:14:41,TWEM,ISIN,DE0001141810,98.352,,,,,PERC,EUR,1450000,Units,0,,1450000,EUR,,'3605455857640282822,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.485Z,2022-05-31 15:14:42,TWEM,ISIN,NL0014555419,90.434,,,,,PERC,EUR,279000,Units,0,,279000,EUR,,'3605455857640282823,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.515Z,2022-05-31 15:14:42,TWEM,ISIN,ES0000012G42,78.764,,,,,PERC,EUR,9000,Units,0,,9000,EUR,,'3605455857640282824,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.131Z,2022-05-31 15:14:42,TWEM,ISIN,FR0011486067,101.577,,,,,PERC,EUR,300000,Units,0,,300000,EUR,,'3605455857640282825,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.394Z,2022-05-31 15:14:42,TWEM,ISIN,IT0005416570,93.301,,,,,PERC,EUR,15000,Units,0,,15000,EUR,,'3605455857640282826,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.400Z,2022-05-31 15:14:42,TWEM,ISIN,ES0000012F76,89.965,,,,,PERC,EUR,542000,Units,0,,542000,EUR,,'3605455857640282827,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.727Z,2022-05-31 15:14:42,TWEM,ISIN,NL0011819040,98.52,,,,,PERC,EUR,300000,Units,0,,300000,EUR,,'3605455857640282828,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.407Z,2022-05-31 15:14:42,TWEM,ISIN,ES0000012J07,74.44,,,,,PERC,EUR,963000,Units,0,,963000,EUR,,'3605455857640282829,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.397Z,2022-05-31 15:14:42,TWEM,ISIN,IT0005452989,97.024,,,,,PERC,EUR,65000,Units,0,,65000,EUR,,'3605455857640282830,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.996Z,2022-05-31 15:14:42,TWEM,ISIN,BE0000338476,87.357,,,,,PERC,EUR,300000,Units,0,,300000,EUR,,'3605455857640282831,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.277Z,2022-05-31 15:14:42,TWEM,ISIN,IT0005170839,98.47,,,,,PERC,EUR,1400000,Units,0,,1400000,EUR,,'3605455857640282832,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.378Z,2022-05-31 15:14:42,TWEM,ISIN,PTOTECOE0037,62.126,,,,,PERC,EUR,3000,Units,0,,3000,EUR,,'3605455857640282833,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.389Z,2022-05-31 15:14:43,TWEM,ISIN,DE0001102481,68.355,,,,,PERC,EUR,10000,Units,0,,10000,EUR,,'3605455857640282834,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.157Z,2022-05-31 15:14:43,TWEM,ISIN,IT0005403396,85.942,,,,,PERC,EUR,2100000,Units,0,,2100000,EUR,,'3605455857640282835,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.068Z,2022-05-31 15:14:43,TWEM,ISIN,AT0000A10683,107.241,,,,,PERC,EUR,358000,Units,0,,358000,EUR,,'3605455857640282836,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.413Z,2022-05-31 15:14:43,TWEM,ISIN,DE0001135366,154.565,,,,,PERC,EUR,31000,Units,0,,31000,EUR,,'3605455857640282837,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.987Z,2022-05-31 15:14:43,TWEM,ISIN,ES0000012F84,99.871,,,,,PERC,EUR,867000,Units,0,,867000,EUR,,'3605455857640282838,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.265Z,2022-05-31 15:14:43,TWEM,ISIN,AT0000A2QQB6,57.95,,,,,PERC,EUR,290000,Units,0,,290000,EUR,,'3605455857640282839,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.753Z,2022-05-31 15:14:43,TWEM,ISIN,FI4000517677,74.566,,,,,PERC,EUR,1560000,Units,0,,1560000,EUR,,'3605455857640282840,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.401Z,2022-05-31 15:14:43,TWEM,ISIN,BE0000320292,131.857,,,,,PERC,EUR,14000,Units,0,,14000,EUR,,'3605455857640282841,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.818Z,2022-05-31 15:14:43,TWEM,ISIN,NL0011819040,98.514,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640282842,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.039Z,2022-05-31 15:14:43,TWEM,ISIN,DE0001102523,95.439,,,,,PERC,EUR,1400000,Units,0,,1400000,EUR,,'3605455857640282843,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.079Z,2022-05-31 15:14:43,TWEM,ISIN,IT0005493298,97.884,,,,,PERC,EUR,110000,Units,0,,110000,EUR,,'3605455857640282844,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.227Z,2022-05-31 15:14:43,TWEM,ISIN,FR0013250560,99.599,,,,,PERC,EUR,1430000,Units,0,,1430000,EUR,,'3605455857640282845,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.085Z,2022-05-31 15:14:43,TWEM,ISIN,ES00000120N0,134.209,,,,,PERC,EUR,1495000,Units,0,,1495000,EUR,,'3605455857640282846,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.118Z,2022-05-31 15:14:43,TWEM,ISIN,FR0012517027,99.222,,,,,PERC,EUR,1993000,Units,0,,1993000,EUR,,'3605455857640282847,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.177Z,2022-05-31 15:14:43,TWEM,ISIN,BE0000341504,98.712,,,,,PERC,EUR,700000,Units,0,,700000,EUR,,'3605455857640282848,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.385Z,2022-05-31 15:14:43,TWEM,ISIN,ES0000012K38,96.548,,,,,PERC,EUR,3270000,Units,0,,3270000,EUR,,'3605455857640282849,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.046Z,2022-05-31 15:14:43,TWEM,ISIN,IT0005419848,94.977,,,,,PERC,EUR,40000,Units,0,,40000,EUR,,'3605455857640282850,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.039Z,2022-05-31 15:14:43,TWEM,ISIN,BE0000354630,87.468,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640282851,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.131Z,2022-05-31 15:14:43,TWEM,ISIN,IT0004898034,103.776,,,,,PERC,EUR,2205000,Units,0,,2205000,EUR,,'3605455857640282852,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.060Z,2022-05-31 15:14:43,TWEM,ISIN,IT0005454241,91.684,,,,,PERC,EUR,70000,Units,0,,70000,EUR,,'3605455857640282853,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.460Z,2022-05-31 15:14:43,TWEM,ISIN,FI4000507231,87.544,,,,,PERC,EUR,123000,Units,0,,123000,EUR,,'3605455857640282854,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:40.472Z,2022-05-31 15:14:43,TWEM,ISIN,DE0001104842,99.958,,,,,PERC,EUR,1831000,Units,0,,1831000,EUR,,'3605455857640282855,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:41.143Z,2022-05-31 15:14:43,TWEM,ISIN,ES00000126Z1,101.533,,,,,PERC,EUR,1300000,Units,0,,1300000,EUR,,'3605455857640282856,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.371Z,2022-05-31 15:14:44,TWEM,ISIN,AT0000A2EJ08,73.651,,,,,PERC,EUR,85000,Units,0,,85000,EUR,,'3605455857640282857,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:43.662Z,2022-05-31 15:14:45,TWEM,ISIN,ES0000012K53,93.275,,,,,PERC,EUR,2854000,Units,0,,2854000,EUR,,'3605455857640282858,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.331Z,2022-05-31 15:14:45,TWEM,ISIN,FR0010466938,105.633,,,,,PERC,EUR,200000,Units,0,,200000,EUR,,'3605455857640282859,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.675Z,2022-05-31 15:14:45,TWEM,ISIN,BE0000334434,100.068,,,,,PERC,EUR,70000,Units,0,,70000,EUR,,'3605455857640282860,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:43.359Z,2022-05-31 15:14:45,TWEM,ISIN,FR0013154044,92.096,,,,,PERC,EUR,663000,Units,0,,663000,EUR,,'3605455857640282861,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.383Z,2022-05-31 15:14:45,TWEM,ISIN,FR0013404969,86.47,,,,,PERC,EUR,80000,Units,0,,80000,EUR,,'3605455857640282862,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.415Z,2022-05-31 15:14:45,TWEM,ISIN,DE0001102473,93.321,,,,,PERC,EUR,221000,Units,0,,221000,EUR,,'3605455857640282863,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:43.023Z,2022-05-31 15:14:45,TWEM,ISIN,DE0001104867,99.767,,,,,PERC,EUR,3400000,Units,0,,3400000,EUR,,'3605455857640282864,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.449Z,2022-05-31 15:14:45,TWEM,ISIN,IT0005421703,78.092,,,,,PERC,EUR,25000,Units,0,,25000,EUR,,'3605455857640282865,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.459Z,2022-05-31 15:14:45,TWEM,ISIN,FR0013257524,97.49,,,,,PERC,EUR,86000,Units,0,,86000,EUR,,'3605455857640282866,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.538Z,2022-05-31 15:14:45,TWEM,ISIN,FR0013480613,68.768,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640282867,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:43.281Z,2022-05-31 15:14:45,TWEM,ISIN,NL0012818504,98.016,,,,,PERC,EUR,500000,Units,0,,500000,EUR,,'3605455857640282868,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:43.566Z,2022-05-31 15:14:45,TWEM,ISIN,DE0001102416,97.542,,,,,PERC,EUR,40000,Units,0,,40000,EUR,,'3605455857640282869,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:42.392Z,2022-05-31 15:14:45,TWEM,ISIN,IT0005377152,96.474,,,,,PERC,EUR,50000,Units,0,,50000,EUR,,'3605455857640282870,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:43.420Z,2022-05-31 15:14:45,TWEM,ISIN,PTOTEPOE0032,76.719,,,,,PERC,EUR,130000,Units,0,,130000,EUR,,'3605455857640282871,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:44.291Z,2022-05-31 15:14:46,TWEM,ISIN,IT0005094088,88.353,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640282872,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:45.369Z,2022-05-31 15:14:46,TWEM,ISIN,DE0001030732,90.781,,,,,PERC,EUR,3918000,Units,0,,3918000,EUR,,'3605455857640282873,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:45.534Z,2022-05-31 15:14:46,TWEM,ISIN,IE00BV8C9B83,97.387,,,,,PERC,EUR,4040000,Units,0,,4040000,EUR,,'3605455857640282874,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:45.349Z,2022-05-31 15:14:46,TWEM,ISIN,BE0000332412,104.287,,,,,PERC,EUR,300000,Units,0,,300000,EUR,,'3605455857640282875,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:44.402Z,2022-05-31 15:14:46,TWEM,ISIN,IE00BMQ5JL65,86.055,,,,,PERC,EUR,1840000,Units,0,,1840000,EUR,,'3605455857640282876,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:45.017Z,2022-05-31 15:14:46,TWEM,ISIN,DE0001102580,89.714,,,,,PERC,EUR,1400000,Units,0,,1400000,EUR,,'3605455857640282877,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:44.358Z,2022-05-31 15:14:46,TWEM,ISIN,FR0011883966,108.68,,,,,PERC,EUR,84000,Units,0,,84000,EUR,,'3605455857640282878,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:44.390Z,2022-05-31 15:14:46,TWEM,ISIN,FR0013234333,97.618,,,,,PERC,EUR,1017000,Units,0,,1017000,EUR,,'3605455857640282879,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:45.929Z,2022-05-31 15:14:46,TWEM,ISIN,NL0014555419,90.439,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640282880,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:45.408Z,2022-05-31 15:14:46,TWEM,ISIN,FR0013519253,108.682,,,,,PERC,EUR,340000,Units,0,,340000,EUR,,'3605455857640282881,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:45.339Z,2022-05-31 15:14:46,TWEM,ISIN,IT0005327306,99.171,,,,,PERC,EUR,200000,Units,0,,200000,EUR,,'3605455857640282882,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:45.391Z,2022-05-31 15:14:46,TWEM,ISIN,NL0015614579,62.494,,,,,PERC,EUR,1565000,Units,0,,1565000,EUR,,'3605455857640282883,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:45.452Z,2022-05-31 15:14:46,TWEM,ISIN,ES00000128S2,109.156,,,,,PERC,EUR,260000,Units,0,,260000,EUR,,'3605455857640282884,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:46.527Z,2022-05-31 15:14:48,TWEM,ISIN,IE00BMD03L28,87.368,,,,,PERC,EUR,2620000,Units,0,,2620000,EUR,,'3605455857640282885,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:47.395Z,2022-05-31 15:14:48,TWEM,ISIN,FR0013516549,88.344,,,,,PERC,EUR,656000,Units,0,,656000,EUR,,'3605455857640282886,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:46.247Z,2022-05-31 15:14:48,TWEM,ISIN,FR0013415627,97.963,,,,,PERC,EUR,310000,Units,0,,310000,EUR,,'3605455857640282887,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:46.743Z,2022-05-31 15:14:48,TWEM,ISIN,DE0001030575,127.68,,,,,PERC,EUR,361000,Units,0,,361000,EUR,,'3605455857640282888,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:46.360Z,2022-05-31 15:14:48,TWEM,ISIN,DE0001102523,95.413,,,,,PERC,EUR,88000,Units,0,,88000,EUR,,'3605455857640282889,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:46.652Z,2022-05-31 15:14:48,TWEM,ISIN,FR0013451507,90.391,,,,,PERC,EUR,290000,Units,0,,290000,EUR,,'3605455857640282890,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:47.387Z,2022-05-31 15:14:48,TWEM,ISIN,NL0013552060,82.291,,,,,PERC,EUR,22000,Units,0,,22000,EUR,,'3605455857640282891,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:46.595Z,2022-05-31 15:14:48,TWEM,ISIN,ES0000012C12,106.721,,,,,PERC,EUR,265000,Units,0,,265000,EUR,,'3605455857640282892,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:46.580Z,2022-05-31 15:14:48,TWEM,ISIN,FR0013404969,86.481,,,,,PERC,EUR,110000,Units,0,,110000,EUR,,'3605455857640282893,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:47.195Z,2022-05-31 15:14:48,TWEM,ISIN,DE0001135432,133.623,,,,,PERC,EUR,190000,Units,0,,190000,EUR,,'3605455857640282894,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:47.390Z,2022-05-31 15:14:48,TWEM,ISIN,FR0010171975,140.566,,,,,PERC,EUR,550000,Units,0,,550000,EUR,,'3605455857640282895,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:47.400Z,2022-05-31 15:14:48,TWEM,ISIN,BE0000348574,87.945,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640282896,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:46.233Z,2022-05-31 15:14:48,TWEM,ISIN,IT0004889033,113.023,,,,,PERC,EUR,2137000,Units,0,,2137000,EUR,,'3605455857640282897,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:47.382Z,2022-05-31 15:14:48,TWEM,ISIN,ES0000012B47,98.707,,,,,PERC,EUR,253000,Units,0,,253000,EUR,,'3605455857640282898,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:49.389Z,2022-05-31 15:14:50,TWEM,ISIN,ES00000128Q6,100.62,,,,,PERC,EUR,23000,Units,0,,23000,EUR,,'3605455857640282899,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:49.372Z,2022-05-31 15:14:50,TWEM,ISIN,PTOTE5OE0007,120.785,,,,,PERC,EUR,7000,Units,0,,7000,EUR,,'3605455857640282900,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:49.896Z,2022-05-31 15:14:50,TWEM,ISIN,IT0005438004,70.814,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640282901,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:48.359Z,2022-05-31 15:14:50,TWEM,ISIN,IE00BV8C9B83,97.387,,,,,PERC,EUR,10000,Units,0,,10000,EUR,,'3605455857640282902,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:48.171Z,2022-05-31 15:14:50,TWEM,ISIN,US37954Y3356,19.66,,,,,MONE,USD,2575,Units,0,,50624.5,USD,,'3605455857640282903,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:48.033Z,2022-05-31 15:14:50,TWEM,ISIN,ES00000127G9,103.346,,,,,PERC,EUR,70000,Units,0,,70000,EUR,,'3605455857640282904,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:48.062Z,2022-05-31 15:14:50,TWEM,ISIN,IT0004898034,103.775,,,,,PERC,EUR,600000,Units,0,,600000,EUR,,'3605455857640282905,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:48.415Z,2022-05-31 15:14:50,TWEM,ISIN,IT0005415416,104.973,,,,,PERC,EUR,50000,Units,0,,50000,EUR,,'3605455857640282906,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:48.488Z,2022-05-31 15:14:50,TWEM,ISIN,FI4000242870,90.318,,,,,PERC,EUR,80000,Units,0,,80000,EUR,,'3605455857640282907,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:48.438Z,2022-05-31 15:14:50,TWEM,ISIN,FI4000440557,74.325,,,,,PERC,EUR,8000,Units,0,,8000,EUR,,'3605455857640282908,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:48.501Z,2022-05-31 15:14:50,TWEM,ISIN,IT0004889033,113.007,,,,,PERC,EUR,26000,Units,0,,26000,EUR,,'3605455857640282909,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:48.451Z,2022-05-31 15:14:50,TWEM,ISIN,FR0011461037,121.142,,,,,PERC,EUR,120000,Units,0,,120000,EUR,,'3605455857640282910,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:48.538Z,2022-05-31 15:14:50,TWEM,ISIN,IT0005482994,90.635,,,,,PERC,EUR,850000,Units,0,,850000,EUR,,'3605455857640282911,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:49.255Z,2022-05-31 15:14:50,TWEM,ISIN,AT0000A1VGK0,97.481,,,,,PERC,EUR,410000,Units,0,,410000,EUR,,'3605455857640282912,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:48.890Z,2022-05-31 15:14:50,TWEM,ISIN,IT0005386245,96.776,,,,,PERC,EUR,1700000,Units,0,,1700000,EUR,,'3605455857640282913,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:49.097Z,2022-05-31 15:14:50,TWEM,ISIN,FR0013516549,88.339,,,,,PERC,EUR,50000,Units,0,,50000,EUR,,'3605455857640282914,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:49.571Z,2022-05-31 15:14:50,TWEM,ISIN,FR0013154028,87.127,,,,,PERC,EUR,40000,Units,0,,40000,EUR,,'3605455857640282915,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:49.882Z,2022-05-31 15:14:50,TWEM,ISIN,IT0005493298,97.877,,,,,PERC,EUR,500000,Units,0,,500000,EUR,,'3605455857640282916,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:50.550Z,2022-05-31 15:14:51,TWEM,ISIN,DE0001102440,97.86,,,,,PERC,EUR,508000,Units,0,,508000,EUR,,'3605455857640282917,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:51.387Z,2022-05-31 15:14:52,TWEM,ISIN,IT0005493298,97.883,,,,,PERC,EUR,4692000,Units,0,,4692000,EUR,,'3605455857640282918,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:51.491Z,2022-05-31 15:14:52,TWEM,ISIN,FR0011461037,121.138,,,,,PERC,EUR,53000,Units,0,,53000,EUR,,'3605455857640282919,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:51.400Z,2022-05-31 15:14:52,TWEM,ISIN,AT0000A2CQD2,89.34,,,,,PERC,EUR,31000,Units,0,,31000,EUR,,'3605455857640282920,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:51.406Z,2022-05-31 15:14:52,TWEM,ISIN,DE0001135226,140.181,,,,,PERC,EUR,10000,Units,0,,10000,EUR,,'3605455857640282921,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:50.124Z,2022-05-31 15:14:52,TWEM,ISIN,FR0013480613,68.749,,,,,PERC,EUR,30000,Units,0,,30000,EUR,,'3605455857640282922,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:50.531Z,2022-05-31 15:14:52,TWEM,ISIN,FR0013154044,92.115,,,,,PERC,EUR,250000,Units,0,,250000,EUR,,'3605455857640282923,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:50.404Z,2022-05-31 15:14:52,TWEM,ISIN,AT0000A2KQ43,69.995,,,,,PERC,EUR,80000,Units,0,,80000,EUR,,'3605455857640282924,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:50.519Z,2022-05-31 15:14:52,TWEM,ISIN,NL0010071189,110.455,,,,,PERC,EUR,160000,Units,0,,160000,EUR,,'3605455857640282925,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:50.492Z,2022-05-31 15:14:52,TWEM,ISIN,FR0013327491,107.475,,,,,PERC,EUR,340000,Units,0,,340000,EUR,,'3605455857640282926,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:51.437Z,2022-05-31 15:14:52,TWEM,ISIN,DE0001135226,140.221,,,,,PERC,EUR,130000,Units,0,,130000,EUR,,'3605455857640282927,,N,,,,,,,,,,,,,,,,,
